"date","site_id","station_id","rainfall_mm"
"12/21/2017","RWS",1,0
"12/21/2017","RWS",2,0
"12/21/2017","RWS",3,0
"12/21/2017","RWS",4,0
"12/21/2017","RWS",5,0
"12/21/2017","RWS",6,0
"12/21/2017","RWS",7,0
"12/21/2017","RWS",8,0
"12/21/2017","RWS",9,0
"12/21/2017","RWS",10,0
"12/21/2017","RWS",11,0
"12/21/2017","RWS",12,0
"12/21/2017","RWS",13,0
"12/21/2017","RWS",14,0
"12/21/2017","RWS",15,0
"12/21/2017","RWS",16,0
"12/21/2017","RWS",17,0
"12/21/2017","NWS",1,0
"12/21/2017","NWS",2,0
"12/21/2017","NWS",3,0
"12/21/2017","NWS",4,0
"12/21/2017","NWS",5,0
"12/21/2017","NWS",6,0
"12/21/2017","NWS",7,0
"12/21/2017","NWS",8,0
"12/21/2017","NWS",9,0
"12/21/2017","NWS",10,0
"12/21/2017","NWS",11,0
"12/21/2017","NWS",12,0
"12/21/2017","NWS",13,0
"12/21/2017","NWS",14,0
"12/21/2017","NWS",15,0
"12/21/2017","NWS",16,0
"12/21/2017","NWS",17,0
"12/21/2017","DWS",1,0
"12/21/2017","DWS",2,0
"12/21/2017","DWS",3,0
"12/21/2017","DWS",4,0
"12/21/2017","DWS",5,0
"12/21/2017","DWS",6,0
"12/21/2017","DWS",7,0
"12/21/2017","DWS",8,0
"12/21/2017","DWS",9,0
"12/21/2017","DWS",10,0
"12/21/2017","DWS",11,0
"12/21/2017","DWS",12,0
"12/21/2017","DWS",13,0
"12/21/2017","DWS",14,0
"12/21/2017","DWS",15,0
"12/21/2017","DWS",16,0
"12/21/2017","DWS",17,0
"12/22/2017","RWS",1,0
"12/22/2017","RWS",2,0
"12/22/2017","RWS",3,0
"12/22/2017","RWS",4,0
"12/22/2017","RWS",5,0
"12/22/2017","RWS",6,0
"12/22/2017","RWS",7,0
"12/22/2017","RWS",8,0
"12/22/2017","RWS",9,0
"12/22/2017","RWS",10,0
"12/22/2017","RWS",11,0
"12/22/2017","RWS",12,0
"12/22/2017","RWS",13,0
"12/22/2017","RWS",14,0
"12/22/2017","RWS",15,0
"12/22/2017","RWS",16,0
"12/22/2017","RWS",17,0
"12/22/2017","NWS",1,0
"12/22/2017","NWS",2,0
"12/22/2017","NWS",3,0
"12/22/2017","NWS",4,0
"12/22/2017","NWS",5,0
"12/22/2017","NWS",6,0
"12/22/2017","NWS",7,0
"12/22/2017","NWS",8,0
"12/22/2017","NWS",9,0
"12/22/2017","NWS",10,0
"12/22/2017","NWS",11,0
"12/22/2017","NWS",12,0
"12/22/2017","NWS",13,0
"12/22/2017","NWS",14,0
"12/22/2017","NWS",15,0
"12/22/2017","NWS",16,0
"12/22/2017","NWS",17,0
"12/22/2017","DWS",1,0
"12/22/2017","DWS",2,0
"12/22/2017","DWS",3,0
"12/22/2017","DWS",4,0
"12/22/2017","DWS",5,0
"12/22/2017","DWS",6,0
"12/22/2017","DWS",7,0
"12/22/2017","DWS",8,0
"12/22/2017","DWS",9,0
"12/22/2017","DWS",10,0
"12/22/2017","DWS",11,0
"12/22/2017","DWS",12,0
"12/22/2017","DWS",13,0
"12/22/2017","DWS",14,0
"12/22/2017","DWS",15,0
"12/22/2017","DWS",16,0
"12/22/2017","DWS",17,0
"12/23/2017","RWS",1,0
"12/23/2017","RWS",2,0
"12/23/2017","RWS",3,0
"12/23/2017","RWS",4,0
"12/23/2017","RWS",5,0
"12/23/2017","RWS",6,0
"12/23/2017","RWS",7,0
"12/23/2017","RWS",8,0
"12/23/2017","RWS",9,0
"12/23/2017","RWS",10,0
"12/23/2017","RWS",11,0
"12/23/2017","RWS",12,0
"12/23/2017","RWS",13,0
"12/23/2017","RWS",14,0
"12/23/2017","RWS",15,0
"12/23/2017","RWS",16,0
"12/23/2017","RWS",17,0
"12/23/2017","NWS",1,0
"12/23/2017","NWS",2,0
"12/23/2017","NWS",3,0
"12/23/2017","NWS",4,0
"12/23/2017","NWS",5,0
"12/23/2017","NWS",6,0
"12/23/2017","NWS",7,0
"12/23/2017","NWS",8,0
"12/23/2017","NWS",9,0
"12/23/2017","NWS",10,0
"12/23/2017","NWS",11,0
"12/23/2017","NWS",12,0
"12/23/2017","NWS",13,0
"12/23/2017","NWS",14,0
"12/23/2017","NWS",15,0
"12/23/2017","NWS",16,0
"12/23/2017","NWS",17,0
"12/23/2017","DWS",1,0
"12/23/2017","DWS",2,0
"12/23/2017","DWS",3,0
"12/23/2017","DWS",4,0
"12/23/2017","DWS",5,0
"12/23/2017","DWS",6,0
"12/23/2017","DWS",7,0
"12/23/2017","DWS",8,0
"12/23/2017","DWS",9,0
"12/23/2017","DWS",10,0
"12/23/2017","DWS",11,0
"12/23/2017","DWS",12,0
"12/23/2017","DWS",13,0
"12/23/2017","DWS",14,0
"12/23/2017","DWS",15,0
"12/23/2017","DWS",16,0
"12/23/2017","DWS",17,0
"12/24/2017","RWS",1,0
"12/24/2017","RWS",2,0
"12/24/2017","RWS",3,0
"12/24/2017","RWS",4,0
"12/24/2017","RWS",5,0
"12/24/2017","RWS",6,0
"12/24/2017","RWS",7,0
"12/24/2017","RWS",8,0
"12/24/2017","RWS",9,0
"12/24/2017","RWS",10,0
"12/24/2017","RWS",11,0
"12/24/2017","RWS",12,0
"12/24/2017","RWS",13,0
"12/24/2017","RWS",14,0
"12/24/2017","RWS",15,0
"12/24/2017","RWS",16,0
"12/24/2017","RWS",17,0
"12/24/2017","NWS",1,0
"12/24/2017","NWS",2,0
"12/24/2017","NWS",3,0
"12/24/2017","NWS",4,0
"12/24/2017","NWS",5,0
"12/24/2017","NWS",6,0
"12/24/2017","NWS",7,0
"12/24/2017","NWS",8,0
"12/24/2017","NWS",9,0
"12/24/2017","NWS",10,0
"12/24/2017","NWS",11,0
"12/24/2017","NWS",12,0
"12/24/2017","NWS",13,0
"12/24/2017","NWS",14,0
"12/24/2017","NWS",15,0
"12/24/2017","NWS",16,0
"12/24/2017","NWS",17,0
"12/24/2017","DWS",1,0
"12/24/2017","DWS",2,0
"12/24/2017","DWS",3,0
"12/24/2017","DWS",4,0
"12/24/2017","DWS",5,0
"12/24/2017","DWS",6,0
"12/24/2017","DWS",7,0
"12/24/2017","DWS",8,0
"12/24/2017","DWS",9,0
"12/24/2017","DWS",10,0
"12/24/2017","DWS",11,0
"12/24/2017","DWS",12,0
"12/24/2017","DWS",13,0
"12/24/2017","DWS",14,0
"12/24/2017","DWS",15,0
"12/24/2017","DWS",16,0
"12/24/2017","DWS",17,0
"12/25/2017","RWS",1,0
"12/25/2017","RWS",2,0
"12/25/2017","RWS",3,0
"12/25/2017","RWS",4,0
"12/25/2017","RWS",5,0
"12/25/2017","RWS",6,0
"12/25/2017","RWS",7,0
"12/25/2017","RWS",8,0
"12/25/2017","RWS",9,0
"12/25/2017","RWS",10,0
"12/25/2017","RWS",11,0
"12/25/2017","RWS",12,0
"12/25/2017","RWS",13,0
"12/25/2017","RWS",14,0
"12/25/2017","RWS",15,0
"12/25/2017","RWS",16,0
"12/25/2017","RWS",17,0
"12/25/2017","NWS",1,0
"12/25/2017","NWS",2,0
"12/25/2017","NWS",3,0
"12/25/2017","NWS",4,0
"12/25/2017","NWS",5,0
"12/25/2017","NWS",6,0
"12/25/2017","NWS",7,0
"12/25/2017","NWS",8,0
"12/25/2017","NWS",9,0
"12/25/2017","NWS",10,0
"12/25/2017","NWS",11,0
"12/25/2017","NWS",12,0
"12/25/2017","NWS",13,0
"12/25/2017","NWS",14,0
"12/25/2017","NWS",15,0
"12/25/2017","NWS",16,0
"12/25/2017","NWS",17,0
"12/25/2017","DWS",1,0
"12/25/2017","DWS",2,0
"12/25/2017","DWS",3,0
"12/25/2017","DWS",4,0
"12/25/2017","DWS",5,0
"12/25/2017","DWS",6,0
"12/25/2017","DWS",7,0
"12/25/2017","DWS",8,0
"12/25/2017","DWS",9,0
"12/25/2017","DWS",10,0
"12/25/2017","DWS",11,0
"12/25/2017","DWS",12,0
"12/25/2017","DWS",13,0
"12/25/2017","DWS",14,0
"12/25/2017","DWS",15,0
"12/25/2017","DWS",16,0
"12/25/2017","DWS",17,0
"12/26/2017","RWS",1,0
"12/26/2017","RWS",2,0
"12/26/2017","RWS",3,0
"12/26/2017","RWS",4,0
"12/26/2017","RWS",5,0
"12/26/2017","RWS",6,0
"12/26/2017","RWS",7,0
"12/26/2017","RWS",8,0
"12/26/2017","RWS",9,0
"12/26/2017","RWS",10,0
"12/26/2017","RWS",11,0
"12/26/2017","RWS",12,0
"12/26/2017","RWS",13,0
"12/26/2017","RWS",14,0
"12/26/2017","RWS",15,0
"12/26/2017","RWS",16,0
"12/26/2017","RWS",17,0
"12/26/2017","NWS",1,0
"12/26/2017","NWS",2,0
"12/26/2017","NWS",3,0
"12/26/2017","NWS",4,0
"12/26/2017","NWS",5,0
"12/26/2017","NWS",6,0
"12/26/2017","NWS",7,0
"12/26/2017","NWS",8,0
"12/26/2017","NWS",9,0
"12/26/2017","NWS",10,0
"12/26/2017","NWS",11,0
"12/26/2017","NWS",12,0
"12/26/2017","NWS",13,0
"12/26/2017","NWS",14,0
"12/26/2017","NWS",15,0
"12/26/2017","NWS",16,0
"12/26/2017","NWS",17,0
"12/26/2017","DWS",1,0
"12/26/2017","DWS",2,0
"12/26/2017","DWS",3,0
"12/26/2017","DWS",4,0
"12/26/2017","DWS",5,0
"12/26/2017","DWS",6,0
"12/26/2017","DWS",7,0
"12/26/2017","DWS",8,0
"12/26/2017","DWS",9,0
"12/26/2017","DWS",10,0
"12/26/2017","DWS",11,0
"12/26/2017","DWS",12,0
"12/26/2017","DWS",13,0
"12/26/2017","DWS",14,0
"12/26/2017","DWS",15,0
"12/26/2017","DWS",16,0
"12/26/2017","DWS",17,0
"12/27/2017","RWS",1,0
"12/27/2017","RWS",2,0
"12/27/2017","RWS",3,0
"12/27/2017","RWS",4,0
"12/27/2017","RWS",5,0
"12/27/2017","RWS",6,0
"12/27/2017","RWS",7,0
"12/27/2017","RWS",8,0
"12/27/2017","RWS",9,0
"12/27/2017","RWS",10,0
"12/27/2017","RWS",11,0
"12/27/2017","RWS",12,0
"12/27/2017","RWS",13,0
"12/27/2017","RWS",14,0
"12/27/2017","RWS",15,0
"12/27/2017","RWS",16,0
"12/27/2017","RWS",17,0
"12/27/2017","NWS",1,0
"12/27/2017","NWS",2,0
"12/27/2017","NWS",3,0
"12/27/2017","NWS",4,0
"12/27/2017","NWS",5,0
"12/27/2017","NWS",6,0
"12/27/2017","NWS",7,0
"12/27/2017","NWS",8,0
"12/27/2017","NWS",9,0
"12/27/2017","NWS",10,0
"12/27/2017","NWS",11,0
"12/27/2017","NWS",12,0
"12/27/2017","NWS",13,0
"12/27/2017","NWS",14,0
"12/27/2017","NWS",15,0
"12/27/2017","NWS",16,0
"12/27/2017","NWS",17,0
"12/27/2017","DWS",1,0
"12/27/2017","DWS",2,0
"12/27/2017","DWS",3,0
"12/27/2017","DWS",4,0
"12/27/2017","DWS",5,0
"12/27/2017","DWS",6,0
"12/27/2017","DWS",7,0
"12/27/2017","DWS",8,0
"12/27/2017","DWS",9,0
"12/27/2017","DWS",10,0
"12/27/2017","DWS",11,0
"12/27/2017","DWS",12,0
"12/27/2017","DWS",13,0
"12/27/2017","DWS",14,0
"12/27/2017","DWS",15,0
"12/27/2017","DWS",16,0
"12/27/2017","DWS",17,0
"12/28/2017","RWS",1,0
"12/28/2017","RWS",2,0
"12/28/2017","RWS",3,0
"12/28/2017","RWS",4,0
"12/28/2017","RWS",5,0
"12/28/2017","RWS",6,0
"12/28/2017","RWS",7,0
"12/28/2017","RWS",8,0
"12/28/2017","RWS",9,0
"12/28/2017","RWS",10,0
"12/28/2017","RWS",11,0
"12/28/2017","RWS",12,0
"12/28/2017","RWS",13,0
"12/28/2017","RWS",14,0
"12/28/2017","RWS",15,0
"12/28/2017","RWS",16,0
"12/28/2017","RWS",17,0
"12/28/2017","NWS",1,0
"12/28/2017","NWS",2,0
"12/28/2017","NWS",3,0
"12/28/2017","NWS",4,0
"12/28/2017","NWS",5,0
"12/28/2017","NWS",6,0
"12/28/2017","NWS",7,0
"12/28/2017","NWS",8,0
"12/28/2017","NWS",9,0
"12/28/2017","NWS",10,0
"12/28/2017","NWS",11,0
"12/28/2017","NWS",12,0
"12/28/2017","NWS",13,0
"12/28/2017","NWS",14,0
"12/28/2017","NWS",15,0
"12/28/2017","NWS",16,0
"12/28/2017","NWS",17,0
"12/28/2017","DWS",1,0
"12/28/2017","DWS",2,0
"12/28/2017","DWS",3,0
"12/28/2017","DWS",4,0
"12/28/2017","DWS",5,0
"12/28/2017","DWS",6,0
"12/28/2017","DWS",7,0
"12/28/2017","DWS",8,0
"12/28/2017","DWS",9,0
"12/28/2017","DWS",10,0
"12/28/2017","DWS",11,0
"12/28/2017","DWS",12,0
"12/28/2017","DWS",13,0
"12/28/2017","DWS",14,0
"12/28/2017","DWS",15,0
"12/28/2017","DWS",16,0
"12/28/2017","DWS",17,0
"12/29/2017","RWS",1,0
"12/29/2017","RWS",2,0
"12/29/2017","RWS",3,0
"12/29/2017","RWS",4,0
"12/29/2017","RWS",5,0
"12/29/2017","RWS",6,0
"12/29/2017","RWS",7,0
"12/29/2017","RWS",8,0
"12/29/2017","RWS",9,0
"12/29/2017","RWS",10,0
"12/29/2017","RWS",11,0
"12/29/2017","RWS",12,0
"12/29/2017","RWS",13,0
"12/29/2017","RWS",14,0
"12/29/2017","RWS",15,0
"12/29/2017","RWS",16,0
"12/29/2017","RWS",17,0
"12/29/2017","NWS",1,0
"12/29/2017","NWS",2,0
"12/29/2017","NWS",3,0
"12/29/2017","NWS",4,0
"12/29/2017","NWS",5,0
"12/29/2017","NWS",6,0
"12/29/2017","NWS",7,0
"12/29/2017","NWS",8,0
"12/29/2017","NWS",9,0
"12/29/2017","NWS",10,0
"12/29/2017","NWS",11,0
"12/29/2017","NWS",12,0
"12/29/2017","NWS",13,0
"12/29/2017","NWS",14,0
"12/29/2017","NWS",15,0
"12/29/2017","NWS",16,0
"12/29/2017","NWS",17,0
"12/29/2017","DWS",1,0
"12/29/2017","DWS",2,0
"12/29/2017","DWS",3,0
"12/29/2017","DWS",4,0
"12/29/2017","DWS",5,0
"12/29/2017","DWS",6,0
"12/29/2017","DWS",7,0
"12/29/2017","DWS",8,0
"12/29/2017","DWS",9,0
"12/29/2017","DWS",10,0
"12/29/2017","DWS",11,0
"12/29/2017","DWS",12,0
"12/29/2017","DWS",13,0
"12/29/2017","DWS",14,0
"12/29/2017","DWS",15,0
"12/29/2017","DWS",16,0
"12/29/2017","DWS",17,0
"12/30/2017","RWS",1,0
"12/30/2017","RWS",2,0
"12/30/2017","RWS",3,0
"12/30/2017","RWS",4,0
"12/30/2017","RWS",5,0
"12/30/2017","RWS",6,0
"12/30/2017","RWS",7,0
"12/30/2017","RWS",8,0
"12/30/2017","RWS",9,0
"12/30/2017","RWS",10,0
"12/30/2017","RWS",11,0
"12/30/2017","RWS",12,0
"12/30/2017","RWS",13,0
"12/30/2017","RWS",14,0
"12/30/2017","RWS",15,0
"12/30/2017","RWS",16,0
"12/30/2017","RWS",17,0
"12/30/2017","NWS",1,0
"12/30/2017","NWS",2,0
"12/30/2017","NWS",3,0
"12/30/2017","NWS",4,0
"12/30/2017","NWS",5,0
"12/30/2017","NWS",6,0
"12/30/2017","NWS",7,0
"12/30/2017","NWS",8,0
"12/30/2017","NWS",9,0
"12/30/2017","NWS",10,0
"12/30/2017","NWS",11,0
"12/30/2017","NWS",12,0
"12/30/2017","NWS",13,0
"12/30/2017","NWS",14,0
"12/30/2017","NWS",15,0
"12/30/2017","NWS",16,0
"12/30/2017","NWS",17,0
"12/30/2017","DWS",1,0
"12/30/2017","DWS",2,0
"12/30/2017","DWS",3,0
"12/30/2017","DWS",4,0
"12/30/2017","DWS",5,0
"12/30/2017","DWS",6,0
"12/30/2017","DWS",7,0
"12/30/2017","DWS",8,0
"12/30/2017","DWS",9,0
"12/30/2017","DWS",10,0
"12/30/2017","DWS",11,0
"12/30/2017","DWS",12,0
"12/30/2017","DWS",13,0
"12/30/2017","DWS",14,0
"12/30/2017","DWS",15,0
"12/30/2017","DWS",16,0
"12/30/2017","DWS",17,0
"12/31/2017","RWS",1,0
"12/31/2017","RWS",2,0
"12/31/2017","RWS",3,0
"12/31/2017","RWS",4,0
"12/31/2017","RWS",5,0
"12/31/2017","RWS",6,0
"12/31/2017","RWS",7,0
"12/31/2017","RWS",8,0
"12/31/2017","RWS",9,0
"12/31/2017","RWS",10,0
"12/31/2017","RWS",11,0
"12/31/2017","RWS",12,0
"12/31/2017","RWS",13,0
"12/31/2017","RWS",14,0
"12/31/2017","RWS",15,0
"12/31/2017","RWS",16,0
"12/31/2017","RWS",17,0
"12/31/2017","NWS",1,0
"12/31/2017","NWS",2,0
"12/31/2017","NWS",3,0
"12/31/2017","NWS",4,0
"12/31/2017","NWS",5,0
"12/31/2017","NWS",6,0
"12/31/2017","NWS",7,0
"12/31/2017","NWS",8,0
"12/31/2017","NWS",9,0
"12/31/2017","NWS",10,0
"12/31/2017","NWS",11,0
"12/31/2017","NWS",12,0
"12/31/2017","NWS",13,0
"12/31/2017","NWS",14,0
"12/31/2017","NWS",15,0
"12/31/2017","NWS",16,0
"12/31/2017","NWS",17,0
"12/31/2017","DWS",1,0
"12/31/2017","DWS",2,0
"12/31/2017","DWS",3,0
"12/31/2017","DWS",4,0
"12/31/2017","DWS",5,0
"12/31/2017","DWS",6,0
"12/31/2017","DWS",7,0
"12/31/2017","DWS",8,0
"12/31/2017","DWS",9,0
"12/31/2017","DWS",10,0
"12/31/2017","DWS",11,0
"12/31/2017","DWS",12,0
"12/31/2017","DWS",13,0
"12/31/2017","DWS",14,0
"12/31/2017","DWS",15,0
"12/31/2017","DWS",16,0
"12/31/2017","DWS",17,0
"01/01/2018","RWS",1,0
"01/01/2018","RWS",2,0
"01/01/2018","RWS",3,0
"01/01/2018","RWS",4,0
"01/01/2018","RWS",5,0
"01/01/2018","RWS",6,0
"01/01/2018","RWS",7,0
"01/01/2018","RWS",8,0
"01/01/2018","RWS",9,0
"01/01/2018","RWS",10,0
"01/01/2018","RWS",11,0
"01/01/2018","RWS",12,0
"01/01/2018","RWS",13,0
"01/01/2018","RWS",14,0
"01/01/2018","RWS",15,0
"01/01/2018","RWS",16,0
"01/01/2018","RWS",17,0
"01/01/2018","NWS",1,0
"01/01/2018","NWS",2,0
"01/01/2018","NWS",3,0
"01/01/2018","NWS",4,0
"01/01/2018","NWS",5,0
"01/01/2018","NWS",6,0
"01/01/2018","NWS",7,0
"01/01/2018","NWS",8,0
"01/01/2018","NWS",9,0
"01/01/2018","NWS",10,0
"01/01/2018","NWS",11,0
"01/01/2018","NWS",12,0
"01/01/2018","NWS",13,0
"01/01/2018","NWS",14,0
"01/01/2018","NWS",15,0
"01/01/2018","NWS",16,0
"01/01/2018","NWS",17,0
"01/01/2018","DWS",1,0
"01/01/2018","DWS",2,0
"01/01/2018","DWS",3,0
"01/01/2018","DWS",4,0
"01/01/2018","DWS",5,0
"01/01/2018","DWS",6,0
"01/01/2018","DWS",7,0
"01/01/2018","DWS",8,0
"01/01/2018","DWS",9,0
"01/01/2018","DWS",10,0
"01/01/2018","DWS",11,0
"01/01/2018","DWS",12,0
"01/01/2018","DWS",13,0
"01/01/2018","DWS",14,0
"01/01/2018","DWS",15,0
"01/01/2018","DWS",16,0
"01/01/2018","DWS",17,0
"01/02/2018","RWS",1,0
"01/02/2018","RWS",2,0
"01/02/2018","RWS",3,0
"01/02/2018","RWS",4,0
"01/02/2018","RWS",5,0
"01/02/2018","RWS",6,0
"01/02/2018","RWS",7,0
"01/02/2018","RWS",8,0
"01/02/2018","RWS",9,0
"01/02/2018","RWS",10,0
"01/02/2018","RWS",11,0
"01/02/2018","RWS",12,0
"01/02/2018","RWS",13,0
"01/02/2018","RWS",14,0
"01/02/2018","RWS",15,0
"01/02/2018","RWS",16,0
"01/02/2018","RWS",17,0
"01/02/2018","NWS",1,0
"01/02/2018","NWS",2,0
"01/02/2018","NWS",3,0
"01/02/2018","NWS",4,0
"01/02/2018","NWS",5,0
"01/02/2018","NWS",6,0
"01/02/2018","NWS",7,0
"01/02/2018","NWS",8,0
"01/02/2018","NWS",9,0
"01/02/2018","NWS",10,0
"01/02/2018","NWS",11,0
"01/02/2018","NWS",12,0
"01/02/2018","NWS",13,0
"01/02/2018","NWS",14,0
"01/02/2018","NWS",15,0
"01/02/2018","NWS",16,0
"01/02/2018","NWS",17,0
"01/02/2018","DWS",1,0
"01/02/2018","DWS",2,0
"01/02/2018","DWS",3,0
"01/02/2018","DWS",4,0
"01/02/2018","DWS",5,0
"01/02/2018","DWS",6,0
"01/02/2018","DWS",7,0
"01/02/2018","DWS",8,0
"01/02/2018","DWS",9,0
"01/02/2018","DWS",10,0
"01/02/2018","DWS",11,0
"01/02/2018","DWS",12,0
"01/02/2018","DWS",13,0
"01/02/2018","DWS",14,0
"01/02/2018","DWS",15,0
"01/02/2018","DWS",16,0
"01/02/2018","DWS",17,0
"01/03/2018","RWS",1,0
"01/03/2018","RWS",2,0
"01/03/2018","RWS",3,0
"01/03/2018","RWS",4,0
"01/03/2018","RWS",5,0
"01/03/2018","RWS",6,0
"01/03/2018","RWS",7,0
"01/03/2018","RWS",8,0
"01/03/2018","RWS",9,0
"01/03/2018","RWS",10,0
"01/03/2018","RWS",11,0
"01/03/2018","RWS",12,0
"01/03/2018","RWS",13,0
"01/03/2018","RWS",14,0
"01/03/2018","RWS",15,0
"01/03/2018","RWS",16,0
"01/03/2018","RWS",17,0
"01/03/2018","NWS",1,0
"01/03/2018","NWS",2,0
"01/03/2018","NWS",3,0
"01/03/2018","NWS",4,0
"01/03/2018","NWS",5,0
"01/03/2018","NWS",6,0
"01/03/2018","NWS",7,0
"01/03/2018","NWS",8,0
"01/03/2018","NWS",9,0
"01/03/2018","NWS",10,0
"01/03/2018","NWS",11,0
"01/03/2018","NWS",12,0
"01/03/2018","NWS",13,0
"01/03/2018","NWS",14,0
"01/03/2018","NWS",15,0
"01/03/2018","NWS",16,0
"01/03/2018","NWS",17,0
"01/03/2018","DWS",1,0
"01/03/2018","DWS",2,0
"01/03/2018","DWS",3,0
"01/03/2018","DWS",4,0
"01/03/2018","DWS",5,0
"01/03/2018","DWS",6,0
"01/03/2018","DWS",7,0
"01/03/2018","DWS",8,0
"01/03/2018","DWS",9,0
"01/03/2018","DWS",10,0
"01/03/2018","DWS",11,0
"01/03/2018","DWS",12,0
"01/03/2018","DWS",13,0
"01/03/2018","DWS",14,0
"01/03/2018","DWS",15,0
"01/03/2018","DWS",16,0
"01/03/2018","DWS",17,0
"01/04/2018","RWS",1,0
"01/04/2018","RWS",2,0
"01/04/2018","RWS",3,0
"01/04/2018","RWS",4,0
"01/04/2018","RWS",5,0
"01/04/2018","RWS",6,0
"01/04/2018","RWS",7,0
"01/04/2018","RWS",8,0
"01/04/2018","RWS",9,0
"01/04/2018","RWS",10,0
"01/04/2018","RWS",11,0
"01/04/2018","RWS",12,0
"01/04/2018","RWS",13,0
"01/04/2018","RWS",14,0
"01/04/2018","RWS",15,0
"01/04/2018","RWS",16,0
"01/04/2018","RWS",17,0
"01/04/2018","NWS",1,0
"01/04/2018","NWS",2,0
"01/04/2018","NWS",3,0
"01/04/2018","NWS",4,0
"01/04/2018","NWS",5,0
"01/04/2018","NWS",6,0
"01/04/2018","NWS",7,0
"01/04/2018","NWS",8,0
"01/04/2018","NWS",9,0
"01/04/2018","NWS",10,0
"01/04/2018","NWS",11,0
"01/04/2018","NWS",12,0
"01/04/2018","NWS",13,0
"01/04/2018","NWS",14,0
"01/04/2018","NWS",15,0
"01/04/2018","NWS",16,0
"01/04/2018","NWS",17,0
"01/04/2018","DWS",1,0
"01/04/2018","DWS",2,0
"01/04/2018","DWS",3,0
"01/04/2018","DWS",4,0
"01/04/2018","DWS",5,0
"01/04/2018","DWS",6,0
"01/04/2018","DWS",7,0
"01/04/2018","DWS",8,0
"01/04/2018","DWS",9,0
"01/04/2018","DWS",10,0
"01/04/2018","DWS",11,0
"01/04/2018","DWS",12,0
"01/04/2018","DWS",13,0
"01/04/2018","DWS",14,0
"01/04/2018","DWS",15,0
"01/04/2018","DWS",16,0
"01/04/2018","DWS",17,0
"01/05/2018","RWS",1,0
"01/05/2018","RWS",2,0
"01/05/2018","RWS",3,0
"01/05/2018","RWS",4,0
"01/05/2018","RWS",5,0
"01/05/2018","RWS",6,0
"01/05/2018","RWS",7,0
"01/05/2018","RWS",8,0
"01/05/2018","RWS",9,0
"01/05/2018","RWS",10,0
"01/05/2018","RWS",11,0
"01/05/2018","RWS",12,0
"01/05/2018","RWS",13,0
"01/05/2018","RWS",14,0
"01/05/2018","RWS",15,0
"01/05/2018","RWS",16,0
"01/05/2018","RWS",17,0
"01/05/2018","NWS",1,0
"01/05/2018","NWS",2,0
"01/05/2018","NWS",3,0
"01/05/2018","NWS",4,0
"01/05/2018","NWS",5,0
"01/05/2018","NWS",6,0
"01/05/2018","NWS",7,0
"01/05/2018","NWS",8,0
"01/05/2018","NWS",9,0
"01/05/2018","NWS",10,0
"01/05/2018","NWS",11,0
"01/05/2018","NWS",12,0
"01/05/2018","NWS",13,0
"01/05/2018","NWS",14,0
"01/05/2018","NWS",15,0
"01/05/2018","NWS",16,0
"01/05/2018","NWS",17,0
"01/05/2018","DWS",1,0
"01/05/2018","DWS",2,0
"01/05/2018","DWS",3,0
"01/05/2018","DWS",4,0
"01/05/2018","DWS",5,0
"01/05/2018","DWS",6,0
"01/05/2018","DWS",7,0
"01/05/2018","DWS",8,0
"01/05/2018","DWS",9,0
"01/05/2018","DWS",10,0
"01/05/2018","DWS",11,0
"01/05/2018","DWS",12,0
"01/05/2018","DWS",13,0
"01/05/2018","DWS",14,0
"01/05/2018","DWS",15,0
"01/05/2018","DWS",16,0
"01/05/2018","DWS",17,0
"01/06/2018","RWS",1,0
"01/06/2018","RWS",2,0
"01/06/2018","RWS",3,0
"01/06/2018","RWS",4,0
"01/06/2018","RWS",5,0
"01/06/2018","RWS",6,0
"01/06/2018","RWS",7,0
"01/06/2018","RWS",8,0
"01/06/2018","RWS",9,0
"01/06/2018","RWS",10,0
"01/06/2018","RWS",11,0
"01/06/2018","RWS",12,0
"01/06/2018","RWS",13,0
"01/06/2018","RWS",14,0
"01/06/2018","RWS",15,0
"01/06/2018","RWS",16,0
"01/06/2018","RWS",17,0
"01/06/2018","NWS",1,0
"01/06/2018","NWS",2,0
"01/06/2018","NWS",3,0
"01/06/2018","NWS",4,0
"01/06/2018","NWS",5,0
"01/06/2018","NWS",6,0
"01/06/2018","NWS",7,0
"01/06/2018","NWS",8,0
"01/06/2018","NWS",9,0
"01/06/2018","NWS",10,0
"01/06/2018","NWS",11,0
"01/06/2018","NWS",12,0
"01/06/2018","NWS",13,0
"01/06/2018","NWS",14,0
"01/06/2018","NWS",15,0
"01/06/2018","NWS",16,0
"01/06/2018","NWS",17,0
"01/06/2018","DWS",1,0
"01/06/2018","DWS",2,0
"01/06/2018","DWS",3,0
"01/06/2018","DWS",4,0
"01/06/2018","DWS",5,0
"01/06/2018","DWS",6,0
"01/06/2018","DWS",7,0
"01/06/2018","DWS",8,0
"01/06/2018","DWS",9,0
"01/06/2018","DWS",10,0
"01/06/2018","DWS",11,0
"01/06/2018","DWS",12,0
"01/06/2018","DWS",13,0
"01/06/2018","DWS",14,0
"01/06/2018","DWS",15,0
"01/06/2018","DWS",16,0
"01/06/2018","DWS",17,0
"01/07/2018","RWS",1,0
"01/07/2018","RWS",2,0
"01/07/2018","RWS",3,0
"01/07/2018","RWS",4,0
"01/07/2018","RWS",5,0
"01/07/2018","RWS",6,0
